"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:3pyYe4wjMV0ehhmBgZo9tE","Morena","spotify:artist:3nALc9PyUfe6CO3EY9bNhH","Henry Fong","spotify:album:2uV1mmtYPm4cGFnXWZa1kc","Morena","spotify:artist:3nALc9PyUfe6CO3EY9bNhH","Henry Fong","2022-05-06","https://i.scdn.co/image/ab67616d0000b273ad362abe6d8f35fe5d1a4525","1","1","170625","https://p.scdn.co/mp3-preview/4ea5a9d7f0b5e5d7f13d778a7df00f5fae6b7639?cid=9950ac751e34487dbbe027c4fd7f8e99","false","31","NLZ542200504","spotify:user:lukofficial","2023-01-27T14:49:48Z"
"spotify:track:2KK3ROMYYoFCR49U040IGc","Lovin' It","spotify:artist:3T9HpHdBgLU9wcB1LUT0U9, spotify:artist:1e8QoqLWgTYpOEGAXdYtEr","Over Easy, MiNDTRiX","spotify:album:2zrqSIgMUmhCBo7UTuFYHf","Lovin' It","spotify:artist:3T9HpHdBgLU9wcB1LUT0U9, spotify:artist:1e8QoqLWgTYpOEGAXdYtEr","Over Easy, MiNDTRiX","2021-12-10","https://i.scdn.co/image/ab67616d0000b2730a035e984c8bcb817fd3296f","1","1","182419","https://p.scdn.co/mp3-preview/bf22bfef01f2bc4ce95b5a24487b8050c97724d7?cid=9950ac751e34487dbbe027c4fd7f8e99","true","12","GBWUL2153762","spotify:user:lukofficial","2023-01-27T14:49:48Z"
"spotify:track:2xNHgEW9DtsKaWpKiqBNLA","Focused - Disco Fries Remix","spotify:artist:1Kh7xpEdpjGo4U7lzxwL5z, spotify:artist:7G7KvDCLdVG0Ok511Iqc9U","Emily Perry, Disco Fries","spotify:album:0Ey1Vqm9Zd9AeraYPrMN3B","Focused (Disco Fries Remix)","spotify:artist:1Kh7xpEdpjGo4U7lzxwL5z, spotify:artist:7G7KvDCLdVG0Ok511Iqc9U","Emily Perry, Disco Fries","2022-05-06","https://i.scdn.co/image/ab67616d0000b2735d2a28010f4b22e1c68064a5","1","1","172604","https://p.scdn.co/mp3-preview/201ce9cff1584dfe8d34646ecd82f437331ff0e5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","7","QZG8L2200063","spotify:user:lukofficial","2023-01-27T14:49:48Z"
"spotify:track:0OJYEUj7TNvtMq6JT210Bv","Elevate","spotify:artist:4nibKUG5mqWkYSV8hhmL5x","Luda","spotify:album:6ym6oc919rTY1ZUrK8DSUW","Elevate","spotify:artist:4nibKUG5mqWkYSV8hhmL5x","Luda","2022-05-02","https://i.scdn.co/image/ab67616d0000b2739d11eb872c27a97f7e03f754","1","1","185129","https://p.scdn.co/mp3-preview/868e339f124058ab64de16a0287b815f2d3e724c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","6","TCAGE2277823","spotify:user:lukofficial","2023-01-27T14:49:48Z"
"spotify:track:6Kxjim12vYDpmvBYeU6Sdm","Do You Know - Radio Edit","spotify:artist:5rp75nkJ3NQwQhwlCvlHrx","Dr. Space","spotify:album:1URIcIWhOF1q09ca7RMkVC","Do You Know","spotify:artist:5rp75nkJ3NQwQhwlCvlHrx","Dr. Space","2022-06-03","https://i.scdn.co/image/ab67616d0000b27337eaf2e63d9e94c36b1b46be","1","3","218830","https://p.scdn.co/mp3-preview/dcc7d1df2a41c08196dcf84bf15278c9e73e1ad8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","3","ITC072200054","spotify:user:lukofficial","2023-01-27T14:49:48Z"
"spotify:track:6IvRXHqqHv276qZggu6gLF","All Alone","spotify:artist:0E5f40fsAFy4ZmzANkX3t1, spotify:artist:6QOwcnoqit7NhDLblo4wiJ","Mike Tunes, Almano","spotify:album:2bkB3EoslkxUbc8zuNdwLH","All Alone","spotify:artist:0E5f40fsAFy4ZmzANkX3t1, spotify:artist:6QOwcnoqit7NhDLblo4wiJ","Mike Tunes, Almano","2022-05-13","https://i.scdn.co/image/ab67616d0000b27396d2ff66e91c121c79701357","1","1","115610","https://p.scdn.co/mp3-preview/e88d4afa10d2dcfa6aeebb1c9ce868103222b7a8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","7","DEYZ62200037","spotify:user:lukofficial","2023-01-27T14:49:48Z"
"spotify:track:3S7fZAzsnc7OsJKCVB8JJz","Somebody to You","spotify:artist:13IYuoxNn0kxovGSOc5HG1, spotify:artist:1JCaKphqmQ0ZyV8E69CBSw, spotify:artist:3AhRH2q3GOnk8r1ZPHBnRM","Chris Decay, Tobbe, Baby E","spotify:album:755EgIyuviIEFYMd3kVchG","Somebody to You","spotify:artist:13IYuoxNn0kxovGSOc5HG1, spotify:artist:1JCaKphqmQ0ZyV8E69CBSw, spotify:artist:3AhRH2q3GOnk8r1ZPHBnRM","Chris Decay, Tobbe, Baby E","2022-04-29","https://i.scdn.co/image/ab67616d0000b273cba04c682e67a60690616465","1","1","161428","https://p.scdn.co/mp3-preview/35d2487f976ce43da5b9a8654e1be8c9f50c256f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","15","DEML72200068","spotify:user:lukofficial","2023-01-27T14:49:48Z"
"spotify:track:28skn2qDViSAdM6JHtRSQ5","Moving On","spotify:artist:0KdM0f9BzAkPzHFxxnn2tS, spotify:artist:7ErksWhMMsmGtgT1l1e159","GT_Ofice, Britt Lari","spotify:album:6VoHaYDDN7VCgZxzjHtCZ5","Moving On","spotify:artist:0KdM0f9BzAkPzHFxxnn2tS, spotify:artist:7ErksWhMMsmGtgT1l1e159","GT_Ofice, Britt Lari","2022-04-22","https://i.scdn.co/image/ab67616d0000b2730a2b47e5788417e62cb0381a","1","1","165245","https://p.scdn.co/mp3-preview/405b8c5c0092319da43217d2664e307b39ba99de?cid=9950ac751e34487dbbe027c4fd7f8e99","false","22","TCAGD2214906","spotify:user:lukofficial","2023-01-27T14:49:48Z"
"spotify:track:20on25jryn53hWghthWWW3","Do It To It","spotify:artist:4pnp4w9g30yLfVIAFnZMRd, spotify:artist:1c70yCa8sRgIiQxl3HOEFo","ACRAZE, Cherish","spotify:album:58cd90Jkrovggh556JPN9L","Do It To It","spotify:artist:4pnp4w9g30yLfVIAFnZMRd","ACRAZE","2021-08-20","https://i.scdn.co/image/ab67616d0000b27384d413b195aac8a69cc6e5c6","1","1","157890","https://p.scdn.co/mp3-preview/83667924d625146cf6a31a198ff9e2bc25867a54?cid=9950ac751e34487dbbe027c4fd7f8e99","false","83","QZFPL2100100","spotify:user:lukofficial","2023-01-27T14:49:48Z"
"spotify:track:4Kux4rx5nkHHz6j9jzm5kG","GTFOMC","spotify:artist:4rkgDx09bDtVCllN0MJR1J","hazel","spotify:album:3Z271s1IWZeyRpV2wCc79q","GTFOMC","spotify:artist:4rkgDx09bDtVCllN0MJR1J","hazel","2022-02-25","https://i.scdn.co/image/ab67616d0000b273905b33cd7a676b7fcc86c216","1","1","194933","","true","0","QZE9U2200012","spotify:user:lukofficial","2023-01-27T14:49:48Z"
"spotify:track:3BHLKjiLSdns24KopYiFz3","Sweet Spot","spotify:artist:3BIZZwkg3BMGyVkwROZ5qK","MOHA","spotify:album:4U1aQODdZs6BsZnTy9xz0E","Sweet Spot","spotify:artist:3BIZZwkg3BMGyVkwROZ5qK","MOHA","2022-02-25","https://i.scdn.co/image/ab67616d0000b273bce9bb1ff05e4725c2ec62e8","1","1","138750","https://p.scdn.co/mp3-preview/58b44e93ac53847ddc50a6c8e0178d46cf8ba632?cid=9950ac751e34487dbbe027c4fd7f8e99","false","7","SEWLR2202601","spotify:user:lukofficial","2023-01-27T14:49:48Z"
"spotify:track:0w2vxSC7kTJV4xHOkzpZ8R","Fighting For Your Love","spotify:artist:2W3PRQeJoFaEFaLZYiVrkR, spotify:artist:1O6ddbpGxRTse2V0YEkhNH","Santorelli, 15grams","spotify:album:21mPSzZAt6udECDkyz4wg7","Fighting For Your Love","spotify:artist:2W3PRQeJoFaEFaLZYiVrkR, spotify:artist:1O6ddbpGxRTse2V0YEkhNH","Santorelli, 15grams","2022-04-12","https://i.scdn.co/image/ab67616d0000b273d10c640a49b5e187d37797d2","1","1","143225","https://p.scdn.co/mp3-preview/3c5ad69e7522a168e38447cf1b520bf3b3e943d0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","17","QZKDK2246957","spotify:user:lukofficial","2023-01-27T14:49:48Z"
"spotify:track:11h9qHn0dvpMc7Wesu4VrV","You Know Me Better","spotify:artist:4p2EmsELRbMWTLdgQXGMdS","Lost Boys","spotify:album:357QKVFQqyvtmQWOIoJDXL","Roses In The Concrete","spotify:artist:4p2EmsELRbMWTLdgQXGMdS","Lost Boys","2022-04-29","https://i.scdn.co/image/ab67616d0000b273d4969527d8566b31f00d9264","1","3","185250","https://p.scdn.co/mp3-preview/416958c39f0e571f483034d137ec28530ffd726f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","6","SEWLR2203701","spotify:user:lukofficial","2023-01-27T14:49:48Z"
"spotify:track:5i1iCBYDGGcHW9tiyU5eSf","Midnight Hour","spotify:artist:0W1FJWXKNNoMxmdkYIEU69","DJ T-Schnegg","spotify:album:4Wohh7ij9Q83P7NoMcF3Bf","Nothing Beats Sundays","spotify:artist:0W1FJWXKNNoMxmdkYIEU69","DJ T-Schnegg","2022-04-17","https://i.scdn.co/image/ab67616d0000b2735accdaf1748023e90b106bca","1","2","214056","https://p.scdn.co/mp3-preview/e37436a1e7edde40822c16031752ec54c8f9de9d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","1","QZHN52227378","spotify:user:lukofficial","2023-01-27T14:49:48Z"
"spotify:track:5RBkdUlYCjP3FIsRtVXRgj","Running From Tomorrow","spotify:artist:1phzwwOeLHboTORKaVaB8Q","Jacoby Jones","spotify:album:2owlrtWRY65c3cjJynLPp4","Running From Tomorrow","spotify:artist:1phzwwOeLHboTORKaVaB8Q","Jacoby Jones","2022-04-15","https://i.scdn.co/image/ab67616d0000b273c0b59779ec93bdd063a4b159","1","1","152994","https://p.scdn.co/mp3-preview/1689691e1e9deb8bb39b066468658954a9d8f877?cid=9950ac751e34487dbbe027c4fd7f8e99","false","4","QZES72265954","spotify:user:lukofficial","2023-01-27T14:49:48Z"
"spotify:track:2KzNgihLwAVu3GnmzJi0g0","What We Are - Radio Cut","spotify:artist:6r3K8NTNahSDLlYRCi8zBE, spotify:artist:4sKIXx7oUcvZgLdxni53DO, spotify:artist:6jx29SCkK7GIJqGeBq6rRr","alejandro arilla, Kédo Rebelle, Ivan Jamile","spotify:album:51nVn4BpvZRKSwjXlYT5bT","What We Are","spotify:artist:6r3K8NTNahSDLlYRCi8zBE, spotify:artist:4sKIXx7oUcvZgLdxni53DO, spotify:artist:6jx29SCkK7GIJqGeBq6rRr","alejandro arilla, Kédo Rebelle, Ivan Jamile","2022-05-06","https://i.scdn.co/image/ab67616d0000b2737ada863e1e5b95e03c34f4a5","1","1","145343","https://p.scdn.co/mp3-preview/9fc653a6c519a8b54b8055681ead4989ca8032b9?cid=9950ac751e34487dbbe027c4fd7f8e99","true","3","CH7812218114","spotify:user:lukofficial","2023-01-27T14:49:48Z"
"spotify:track:2Ch5xWUWmPVf45wuSohtaZ","Do It - Radio Edit","spotify:artist:0MuQc9eRbrfiPw5ARrBEni","FR3SH TrX","spotify:album:2TmiarliDTjTMJ1gO1Rke7","Do It","spotify:artist:0MuQc9eRbrfiPw5ARrBEni","FR3SH TrX","2022-04-08","https://i.scdn.co/image/ab67616d0000b2735ab39081e418472e94c13f5f","1","1","172453","https://p.scdn.co/mp3-preview/2ef08e4c30c55d2f2b1374c74c40ec796a6db530?cid=9950ac751e34487dbbe027c4fd7f8e99","false","22","FRS182129844","spotify:user:lukofficial","2023-01-27T14:49:48Z"
"spotify:track:36kjbKiUIlKKPX7ppdHsxD","Move On","spotify:artist:3VzBBEtT4vel6khrAiFlwA, spotify:artist:0q7Mnf38r92ZYYTt1cJjUc, spotify:artist:33uhwUheWoyh63ggR3eZaL","Robin White, Ghøst, Patrick Metzker","spotify:album:5fn5QYYnIP10YA8KtCDkxz","Move On","spotify:artist:3VzBBEtT4vel6khrAiFlwA, spotify:artist:0q7Mnf38r92ZYYTt1cJjUc, spotify:artist:33uhwUheWoyh63ggR3eZaL","Robin White, Ghøst, Patrick Metzker","2022-04-15","https://i.scdn.co/image/ab67616d0000b2733a93b137f4c2f823f0ebe06d","1","1","170620","https://p.scdn.co/mp3-preview/449488f18632f6114d859a2ef10f9a6f4e2ad424?cid=9950ac751e34487dbbe027c4fd7f8e99","false","5","DEML72200058","spotify:user:lukofficial","2023-01-27T14:49:48Z"
