"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:5pyoxDZ1PX0KxBxiRVxA4U","BREAK MY SOUL","spotify:artist:6vWDO969PvNqNYHIOW5v0m","Beyoncé","spotify:album:6FJxoadUE4JNVwWHghBwnb","RENAISSANCE","spotify:artist:6vWDO969PvNqNYHIOW5v0m","Beyoncé","2022-07-29","https://i.scdn.co/image/ab67616d0000b2730e58a0f8308c1ad403d105e7","1","6","278281","https://p.scdn.co/mp3-preview/6277963cb556a9d4d90517197112d732a5fc3b05?cid=9950ac751e34487dbbe027c4fd7f8e99","false","79","USSM12206234","spotify:user:32640okyy4uys55uzphqy10cl","2022-08-31T21:21:42Z"
"spotify:track:2tR9co5upuvheZrxSyoUBD","Now Or Never","spotify:artist:5wqaqDigmVwxbb69jlpfOv","Kenan Waters","spotify:album:0wpkFa93ZPxEAUx8IwGYoB","Now Or Never","spotify:artist:5wqaqDigmVwxbb69jlpfOv","Kenan Waters","2023-07-21","https://i.scdn.co/image/ab67616d0000b273a4d0e7150da8e4ec102af0ae","1","1","166451","https://p.scdn.co/mp3-preview/2bc2bc63a5ab485475a9083068e69cc23a07cedb?cid=9950ac751e34487dbbe027c4fd7f8e99","false","45","SE6XW2338360","spotify:user:32640okyy4uys55uzphqy10cl","2023-07-20T21:12:22Z"
"spotify:track:0McOrVxmad9tAYyxDOXOvm","Hey Now","spotify:artist:3vlH5PSk5GSm61lfafSPAl","Lone Tusker","spotify:album:2SJD9OZQ0DparYmiEUZiwV","Hey Now","spotify:artist:3vlH5PSk5GSm61lfafSPAl","Lone Tusker","2020-10-30","https://i.scdn.co/image/ab67616d0000b273d5a0d057150fb01d4d0de1ce","1","1","189677","https://p.scdn.co/mp3-preview/3d0457db1bba8dcfc472e0e4143462d83448df06?cid=9950ac751e34487dbbe027c4fd7f8e99","false","53","SE6QE2002115","spotify:user:32640okyy4uys55uzphqy10cl","2022-06-21T21:06:59Z"
"spotify:track:37BZB0z9T8Xu7U3e65qxFy","Save Your Tears (with Ariana Grande) (Remix)","spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ, spotify:artist:66CXWjxzNUsdJxJ2JdwvnR","The Weeknd, Ariana Grande","spotify:album:2fyOpT5c9kxR8zbDh6UtXh","Save Your Tears (Remix)","spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ, spotify:artist:66CXWjxzNUsdJxJ2JdwvnR","The Weeknd, Ariana Grande","2021-04-23","https://i.scdn.co/image/ab67616d0000b273c6af5ffa661a365b77df6ef6","1","1","191013","https://p.scdn.co/mp3-preview/111eb776b2884b2940e31b769f5dd99e8cc6ce6c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","83","USUG12101839","spotify:user:32640okyy4uys55uzphqy10cl","2022-06-21T21:06:59Z"
"spotify:track:3rdxkiSVNtrYwleW3TJMFs","Ayo Technology","spotify:artist:7KigP1NA8s7IiVIxP5ndwJ","Revelries","spotify:album:5hMDoWcBZI290nu5CSOCr9","Ayo Technology","spotify:artist:7KigP1NA8s7IiVIxP5ndwJ","Revelries","2022-02-18","https://i.scdn.co/image/ab67616d0000b27365e95649255f8dc560b1f00f","1","1","165739","https://p.scdn.co/mp3-preview/d92a7369fee962f091f2eb2ea5b25c477e08b3ff?cid=9950ac751e34487dbbe027c4fd7f8e99","false","57","SE5BU2266246","spotify:user:32640okyy4uys55uzphqy10cl","2022-06-21T21:06:59Z"
"spotify:track:6Uj1ctrBOjOas8xZXGqKk4","Woman","spotify:artist:5cj0lLjcoR7YOSnhnX0Po5","Doja Cat","spotify:album:1nAQbHeOWTfQzbOoFrvndW","Planet Her","spotify:artist:5cj0lLjcoR7YOSnhnX0Po5","Doja Cat","2021-06-25","https://i.scdn.co/image/ab67616d0000b2737acacbc45d78f1fb58cb6a4b","1","1","172626","https://p.scdn.co/mp3-preview/2ae0b61e45d9a5d6454a3e5ab75f8628dd89aa85?cid=9950ac751e34487dbbe027c4fd7f8e99","true","86","USRC12101532","spotify:user:32640okyy4uys55uzphqy10cl","2022-06-21T21:06:59Z"
"spotify:track:6kEF6UmKcISpltflyYHv4Y","Long Way Down","spotify:artist:7FNA36ZmHzr9QkZJcQjYcO, spotify:artist:4XqhRIgkyUZGW415qPB7Gn, spotify:artist:0gHN8PZo5CxjCgMUODgRRl, spotify:artist:5a3lC3q5ngxoZVcIf1nryN","Foínix, BTRN, Vennom, Justin J. Moore","spotify:album:5qx25NxEi7IzIZkxVNLu3z","Long Way Down","spotify:artist:7FNA36ZmHzr9QkZJcQjYcO, spotify:artist:4XqhRIgkyUZGW415qPB7Gn, spotify:artist:0gHN8PZo5CxjCgMUODgRRl","Foínix, BTRN, Vennom","2023-05-05","https://i.scdn.co/image/ab67616d0000b2737ffa798640df66ec9cfa87e4","1","1","148017","","false","29","GX89G2392302","spotify:user:32640okyy4uys55uzphqy10cl","2023-05-04T19:09:54Z"
"spotify:track:26b3oVLrRUaaybJulow9kz","People","spotify:artist:7kjSuFGKhLm8b5qXoMhRkJ","Libianca","spotify:album:5Hmh6N8oisrcuZKa8EY5dn","People","spotify:artist:7kjSuFGKhLm8b5qXoMhRkJ","Libianca","2022-12-06","https://i.scdn.co/image/ab67616d0000b273fc342f95f117d48dbdde9735","1","1","184791","https://p.scdn.co/mp3-preview/abcbc9adf10ae4901b40b80a30dc194d589c2d62?cid=9950ac751e34487dbbe027c4fd7f8e99","false","91","QZTB52268087","spotify:user:32640okyy4uys55uzphqy10cl","2023-03-23T19:35:56Z"
"spotify:track:51rzLDl4MZ4MW8mE8Buq4o","Fresh","spotify:artist:09GI3XFxh5aCMcTDm5sqFB","SRNDE","spotify:album:0xNqRfp99rERPInyBIsLeO","Fresh","spotify:artist:09GI3XFxh5aCMcTDm5sqFB","SRNDE","2023-06-09","https://i.scdn.co/image/ab67616d0000b27324f2f1b814ebdcbf770f2a94","1","1","161134","https://p.scdn.co/mp3-preview/5600602d0b9ec30d7b2b276f5892dafbf317c3fa?cid=9950ac751e34487dbbe027c4fd7f8e99","false","50","GX8LE2308569","spotify:user:32640okyy4uys55uzphqy10cl","2023-06-08T17:33:18Z"
"spotify:track:73vIOb4Q7YN6HeJTbscRx5","Miss You","spotify:artist:6TLwD7HPWuiOzvXEa3oCNe, spotify:artist:3t5xRXzsuZmMDkQzgOX35S","Oliver Tree, Robin Schulz","spotify:album:32G4vFNwLJQjpzkOoGEUUo","Miss You","spotify:artist:6TLwD7HPWuiOzvXEa3oCNe, spotify:artist:3t5xRXzsuZmMDkQzgOX35S","Oliver Tree, Robin Schulz","2022-08-05","https://i.scdn.co/image/ab67616d0000b2735b1bff1152ef6d402c9b75a8","1","1","206000","https://p.scdn.co/mp3-preview/44c504a7bb97d3ee67be1003326e5362044dce34?cid=9950ac751e34487dbbe027c4fd7f8e99","true","85","USAT22211992","spotify:user:32640okyy4uys55uzphqy10cl","2023-02-06T21:03:13Z"
"spotify:track:5NeIIyDk7V40loCHruxnWI","Closure","spotify:artist:2qgqyyEyFPuw2KdlYmePgD, spotify:artist:5IJT8ITHDHvUycnB0uNBmT, spotify:artist:0gQDOj4OisQbTq7FUEziea","B Martin, dcision, New Beat Order","spotify:album:7j4fvGHSYsqfbLoDOWoBF0","Closure","spotify:artist:2qgqyyEyFPuw2KdlYmePgD, spotify:artist:5IJT8ITHDHvUycnB0uNBmT, spotify:artist:0gQDOj4OisQbTq7FUEziea","B Martin, dcision, New Beat Order","2023-05-19","https://i.scdn.co/image/ab67616d0000b273ffb008aa1a21d102d9b0c8c2","1","1","154158","https://p.scdn.co/mp3-preview/041f251ed1f5429294eef3c1227c849427218318?cid=9950ac751e34487dbbe027c4fd7f8e99","false","45","GX8LE2385106","spotify:user:32640okyy4uys55uzphqy10cl","2023-05-18T18:26:21Z"
"spotify:track:5vOWdyk23iqRryEmbNCrCp","Side Effects","spotify:artist:4EPJlUEBy49EX1wuFOvtjK, spotify:artist:26OmQHradZrF0CS7DrgWDH","Becky Hill, Lewis Thompson","spotify:album:2LgiXusyrxXV3OqXJLK13j","Side Effects","spotify:artist:4EPJlUEBy49EX1wuFOvtjK, spotify:artist:26OmQHradZrF0CS7DrgWDH","Becky Hill, Lewis Thompson","2023-05-12","https://i.scdn.co/image/ab67616d0000b2738791409e905bbe831385ba6a","1","1","153742","https://p.scdn.co/mp3-preview/45fe67e032874229615ac5dec9608e30ac8efd62?cid=9950ac751e34487dbbe027c4fd7f8e99","false","74","GBUM72302579","spotify:user:32640okyy4uys55uzphqy10cl","2023-05-18T18:26:21Z"
"spotify:track:5buL1qakN98gbmxYpYMmgU","Stay","spotify:artist:3vlH5PSk5GSm61lfafSPAl, spotify:artist:142VT1MtWzaD13CnOiKFDn","Lone Tusker, Ben Woodward","spotify:album:611J7jFQifryeYNLrmjzmA","Stay","spotify:artist:3vlH5PSk5GSm61lfafSPAl","Lone Tusker","2021-10-01","https://i.scdn.co/image/ab67616d0000b273bae9f86eb5d0f69ba94574be","1","1","144203","https://p.scdn.co/mp3-preview/ee1dc200db8782ec71f8bea6ec555a997651c6aa?cid=9950ac751e34487dbbe027c4fd7f8e99","false","51","SE6XX2111074","spotify:user:32640okyy4uys55uzphqy10cl","2022-06-21T21:06:59Z"
"spotify:track:5Z9KJZvQzH6PFmb8SNkxuk","INDUSTRY BABY (feat. Jack Harlow)","spotify:artist:7jVv8c5Fj3E9VhNjxT4snq, spotify:artist:2LIk90788K0zvyj2JJVwkJ","Lil Nas X, Jack Harlow","spotify:album:6pOiDiuDQqrmo5DbG0ZubR","MONTERO","spotify:artist:7jVv8c5Fj3E9VhNjxT4snq","Lil Nas X","2021-09-17","https://i.scdn.co/image/ab67616d0000b273be82673b5f79d9658ec0a9fd","1","3","212352","https://p.scdn.co/mp3-preview/2bfa1aca3b507df2cc3aac0b37bbc05b74c096cd?cid=9950ac751e34487dbbe027c4fd7f8e99","true","80","USSM12104539","spotify:user:32640okyy4uys55uzphqy10cl","2022-06-21T21:06:59Z"
