"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:3dLkf7CdKqFGRlQxHNdR9I","Maneater","spotify:artist:2LEcQU88INN9wulB59Xo0Q, spotify:artist:3IIgBMK6g6AltNT8iPPJsI","Mecdoux, sleepy dude","spotify:album:1C919Dld5uUYd2U4lChVhR","Maneater","spotify:artist:2LEcQU88INN9wulB59Xo0Q, spotify:artist:3IIgBMK6g6AltNT8iPPJsI","Mecdoux, sleepy dude","2022-10-21","https://i.scdn.co/image/ab67616d0000b2737ef28d102fd302a52a99b5b5","1","1","152820","https://p.scdn.co/mp3-preview/e820229c15fa22e7fe0d4b82f764fee087ae6b0e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","49","BE8LH2200105","spotify:user:9farmipw0i9o1k4qcmvqg3dcv","2023-07-18T14:20:29Z"
"spotify:track:1ciZCp2L8t9nI4rRtdmZyX","Piece Of Your Heart","spotify:artist:46n6pHUwgeUM9CujleOzuh","BLANDOS","spotify:album:11YFrMkLKpyB6yAXdXnNqa","Piece Of Your Heart","spotify:artist:46n6pHUwgeUM9CujleOzuh","BLANDOS","2022-07-07","https://i.scdn.co/image/ab67616d0000b2737e635257ccaa0230922825be","1","1","156046","https://p.scdn.co/mp3-preview/bc4bc28b57105479c256cf798ec23905064ce544?cid=9950ac751e34487dbbe027c4fd7f8e99","false","53","QZK6M2277165","spotify:user:9farmipw0i9o1k4qcmvqg3dcv","2023-07-18T14:20:29Z"
"spotify:track:07LQL0AHn1BfbpCtnusg2b","Need U (100%)","spotify:artist:6VlE82AXyZhHEo87D6C1RH, spotify:artist:4pREN5Prk1wTSfCveH49rk","Kid On The Block, Yaelle Maessen","spotify:album:3uNSlapBhAP6m33JYPWYxs","Need U (100%)","spotify:artist:6VlE82AXyZhHEo87D6C1RH, spotify:artist:4pREN5Prk1wTSfCveH49rk","Kid On The Block, Yaelle Maessen","2022-11-18","https://i.scdn.co/image/ab67616d0000b273416c3e60a258dbac19bb7051","1","1","120000","https://p.scdn.co/mp3-preview/a8618861b9692ec80e805beec8b30eeb7537cc3c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","49","BE8LH2200121","spotify:user:9farmipw0i9o1k4qcmvqg3dcv","2023-07-18T14:20:29Z"
"spotify:track:0C6Hb1HYMgBuXrwJqJApWK","Wonderful Life - Radio Edit","spotify:artist:5jO3o2nsu0GTQBc8Lgcna7, spotify:artist:596qU69kRiiFijXaRYAr2j","Block & Crown, Peter Yates","spotify:album:25Xx80tBw8y7W9lJ1hyvZl","Wonderful Life","spotify:artist:5jO3o2nsu0GTQBc8Lgcna7, spotify:artist:596qU69kRiiFijXaRYAr2j","Block & Crown, Peter Yates","2022-06-10","https://i.scdn.co/image/ab67616d0000b27315290611929db6714c41a462","1","1","180000","https://p.scdn.co/mp3-preview/5d2259b14d85ec7b0b2aaaa7ab0e63f286d168ed?cid=9950ac751e34487dbbe027c4fd7f8e99","false","51","DEPI82207651","spotify:user:9farmipw0i9o1k4qcmvqg3dcv","2023-07-18T14:20:29Z"
"spotify:track:4Iic4zOosR8wKRqRcsKaC1","Ocean Drive","spotify:artist:2xDRGwHlHoOz2ilHqRsPC3, spotify:artist:3lWH59JER2slR937o2bnvK, spotify:artist:5b7xNFMAoi598oJclqoR7G","Cammy, OTASH, Bahti","spotify:album:4aTRgBSVCKEoWYTVhyj9SJ","Ocean Drive","spotify:artist:2xDRGwHlHoOz2ilHqRsPC3, spotify:artist:3lWH59JER2slR937o2bnvK, spotify:artist:5b7xNFMAoi598oJclqoR7G","Cammy, OTASH, Bahti","2022-12-23","https://i.scdn.co/image/ab67616d0000b27381bfc1b624001d636ac8e176","1","1","192672","https://p.scdn.co/mp3-preview/a2f8cfdab00600e9f840142a481db070a18e9bf9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","52","BE8LH2200148","spotify:user:9farmipw0i9o1k4qcmvqg3dcv","2023-07-18T14:20:29Z"
"spotify:track:0XQfAIjnk1fG5H0toRSEyB","Tempo (with EMMA LX)","spotify:artist:5s7hwju24qO7raJrUEYsON, spotify:artist:234RuCfsiahEnp6JER6r5f","Tim Grand, EMMA LX","spotify:album:2p4vD6PKufGbudokwXFP5d","Tempo","spotify:artist:5s7hwju24qO7raJrUEYsON","Tim Grand","2023-06-16","https://i.scdn.co/image/ab67616d0000b273f0a390e87e8ca4bba54784bc","1","1","168811","https://p.scdn.co/mp3-preview/b90413b00173ca60c3514f85411d76c41908d68d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","49","BE8LH2300118","spotify:user:9farmipw0i9o1k4qcmvqg3dcv","2023-07-18T14:20:29Z"
"spotify:track:6n2scS5CmxXaNuPuAJ2jka","Kids Again","spotify:artist:0dECg8f7i71ZYbIpsE0HRV, spotify:artist:38Hlo0i9xWEI6JCe28nlzf","Olly Wall, James Stefano","spotify:album:321VCOtE01rwwQ3pED2UQd","Kids Again","spotify:artist:0dECg8f7i71ZYbIpsE0HRV, spotify:artist:38Hlo0i9xWEI6JCe28nlzf","Olly Wall, James Stefano","2023-06-23","https://i.scdn.co/image/ab67616d0000b2739b09150155e6caa8f885bad2","1","1","144406","https://p.scdn.co/mp3-preview/06205665ea1455de1288a1e3b38c20316cd47a1a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","54","BE8LH2300138","spotify:user:9farmipw0i9o1k4qcmvqg3dcv","2023-07-18T14:20:29Z"
"spotify:track:4aGStEuwrSQBynCrHMgsEQ","Favorite Wrong","spotify:artist:2YYAp30sXeDAKiTLMfKGTT","The NGHBRS","spotify:album:1UQVHx35IprVdnHGWZVpOq","Favorite Wrong","spotify:artist:2YYAp30sXeDAKiTLMfKGTT","The NGHBRS","2022-12-23","https://i.scdn.co/image/ab67616d0000b2731b24f04c9f6b3d7d10d13352","1","1","160661","https://p.scdn.co/mp3-preview/e976779731bae6b1a3417ae7d6a56c9f943871d5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","52","BE8LH2200149","spotify:user:9farmipw0i9o1k4qcmvqg3dcv","2023-07-18T14:20:29Z"
"spotify:track:4ReI6YRpXkOJl26nzo4V9k","Prove Me Wrong","spotify:artist:5MazkeVWAqayflCjldHhs3, spotify:artist:6uTHaCyeDOmZaKv9nSRLmF","Lupage, Jayde","spotify:album:3y4eUr4Jci7xab9UfTCZe8","Prove Me Wrong","spotify:artist:5MazkeVWAqayflCjldHhs3, spotify:artist:6uTHaCyeDOmZaKv9nSRLmF","Lupage, Jayde","2023-05-19","https://i.scdn.co/image/ab67616d0000b2738df5c5ee2c8bd9a11b13ccb5","1","1","161217","https://p.scdn.co/mp3-preview/34093168a244893f684b3a1729ef51c7f145fca4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","54","BE8LH2300068","spotify:user:9farmipw0i9o1k4qcmvqg3dcv","2023-07-18T14:20:29Z"
"spotify:track:5U3hG7UKJvl0RaHGoxm8s4","Forever","spotify:artist:6U8tpcqagLSjHtMAYee0rJ","Gill Baits","spotify:album:6CEek5LCqVHuUNUwWoOp24","Forever","spotify:artist:6U8tpcqagLSjHtMAYee0rJ","Gill Baits","2022-03-17","https://i.scdn.co/image/ab67616d0000b273cff3e730f4906fc40a9c5222","1","1","140015","https://p.scdn.co/mp3-preview/a674e4c4c48fdd17668ca186482be3e584159fe3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","53","QZDA62259307","spotify:user:9farmipw0i9o1k4qcmvqg3dcv","2023-07-18T14:20:29Z"
