"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:7xLASX5NfWKO6r5Yy9gHB2","In Love and War","spotify:artist:7m4f2NVcRQjW3K7SeWKQym","XamVolo","spotify:album:1doC4CTtapUwlwQvi4V8iw","In Love and War","spotify:artist:7m4f2NVcRQjW3K7SeWKQym","XamVolo","2019-07-12","https://i.scdn.co/image/ab67616d0000b273f619d9b1be0536bc60d492af","1","1","192047","https://p.scdn.co/mp3-preview/5551b6e62372e715a64cedac6ba493efa87f0e0e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","36","GBMA21862227","spotify:user:","2023-08-15T10:05:21Z"
"spotify:track:7FM14wVXzUM2JEhK4xi8OG","Don't Mind That We're Lonely","spotify:artist:4cNiCiyVjl5qDdJYqiuxxX","Calundé","spotify:album:1QXZ9b0e8JnnR9KmZv3hWV","Don't Mind That We're Lonely","spotify:artist:4cNiCiyVjl5qDdJYqiuxxX","Calundé","2020-04-09","https://i.scdn.co/image/ab67616d0000b27318bd8b6273bd8e108b3ee969","1","1","214000","https://p.scdn.co/mp3-preview/08579cb0e0b46404e6ee5f616b72a727c98f5f97?cid=9950ac751e34487dbbe027c4fd7f8e99","false","31","QZFZ62043660","spotify:user:","2023-08-15T10:05:21Z"
"spotify:track:4jcPICjKkT0vi2nNXQB0nl","Talk In The Morning","spotify:artist:7JFinw4LobpCUjapyKvsjo","Sam Wills","spotify:album:5XyVOBpjoALqVuSUky9Jbg","Talk In The Morning","spotify:artist:7JFinw4LobpCUjapyKvsjo","Sam Wills","2019-11-15","https://i.scdn.co/image/ab67616d0000b273aae5a2f894e8579e9eac107f","1","1","217053","https://p.scdn.co/mp3-preview/fc4f688c0f340959b8b8157969d6b2336168d996?cid=9950ac751e34487dbbe027c4fd7f8e99","false","36","US5ED1900144","spotify:user:","2023-08-15T10:05:21Z"
"spotify:track:5w6746HYl8sLONjgtjnoqh","Whats da Vision ?","spotify:artist:6gDGiLAhXYwDwcJfuG5zuS, spotify:artist:0pYWqbKny1IHoJ3qgtuVKw, spotify:artist:6XODsERa1fhyQC8yzvJEzG","Teeze, Close Cash, Perks","spotify:album:0N08eYqyeOphBp8FSgyaqa","MediTape","spotify:artist:6gDGiLAhXYwDwcJfuG5zuS","Teeze","2020-07-17","https://i.scdn.co/image/ab67616d0000b2732393ee0e5b7089308da8273f","1","4","256638","https://p.scdn.co/mp3-preview/007844abbedf3aaf4dd937e2378f2e11329b7c46?cid=9950ac751e34487dbbe027c4fd7f8e99","true","28","TCAEZ2045847","spotify:user:","2023-08-15T10:05:21Z"
"spotify:track:2ofmpBONiVa1mK021rzhJu","Apples","spotify:artist:5XedNczaTKAEy9NrSXZeUy","Dragonfruit","spotify:album:5whu0E9dn6oDce0dGpQoI2","Apples","spotify:artist:5XedNczaTKAEy9NrSXZeUy","Dragonfruit","2020-11-06","https://i.scdn.co/image/ab67616d0000b273704afc7db43f9b4afead03fa","1","1","175280","https://p.scdn.co/mp3-preview/37437faaf69d47f9e5ffc8da3acd03ad5d7ae9f7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","31","NL2AH2000005","spotify:user:","2023-08-15T10:05:21Z"
"spotify:track:7iaCPgRVRsp2gjBlLhG91s","Forbidden Fruit","spotify:artist:2JXmEUolvdLFZc1PoLGC71, spotify:artist:3qEnCAnX23lvoxZYtBiPgL","Mychelle, ENNY","spotify:album:7lmHWiL2lAGtJ5z2KDfazD","Forbidden Fruit","spotify:artist:2JXmEUolvdLFZc1PoLGC71, spotify:artist:3qEnCAnX23lvoxZYtBiPgL","Mychelle, ENNY","2022-04-01","https://i.scdn.co/image/ab67616d0000b27305ded1d57dbbda89534a4e8f","1","1","207804","https://p.scdn.co/mp3-preview/e9384544a99c75adef4ed8cfe44762bb734d4ea1?cid=9950ac751e34487dbbe027c4fd7f8e99","true","42","QM4TW2255528","spotify:user:","2023-08-15T10:05:21Z"
"spotify:track:1cHBuQf2xa55GghN4eBp1H","SIDE OF YOU","spotify:artist:4rDcfb3TEWyx0BKdzKG24I","Jaz Karis","spotify:album:4bl5UiLHsOJc2OIaO9ugmG","SIDE OF YOU","spotify:artist:4rDcfb3TEWyx0BKdzKG24I","Jaz Karis","2022-09-23","https://i.scdn.co/image/ab67616d0000b2735fff4ef63b01207401b19bba","1","1","165980","https://p.scdn.co/mp3-preview/12089cd218f3f9f81bda9a31ab3ebbcca7bc52ee?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","GX3Q92098139","spotify:user:","2023-08-15T10:05:21Z"
"spotify:track:6kYMoYJnbXVuiqVMCkL2Pe","Take My Picture","spotify:artist:5FuFC5tiYFDxVJQVupJ6Zt","GINGE","spotify:album:6qQ2gWYEYmikgGm6qSBYmz","Bummer","spotify:artist:5FuFC5tiYFDxVJQVupJ6Zt","GINGE","2022-10-28","https://i.scdn.co/image/ab67616d0000b273ae2789b996d9cece645e5351","1","3","195782","https://p.scdn.co/mp3-preview/d0d6f6bb8f3ee2f81a9ca40a87637f0957b391f5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","46","QMDA62245588","spotify:user:","2023-08-15T10:05:21Z"
"spotify:track:5dn0MR5bno68I4XDlbqmzI","Competition","spotify:artist:6sBplUXsbsTyUAgWo0xHzQ","City Park","spotify:album:0rrHKCszdH61BLjgwOu8cn","Competition","spotify:artist:6sBplUXsbsTyUAgWo0xHzQ","City Park","2023-02-10","https://i.scdn.co/image/ab67616d0000b273e3b41f6b1dd9cdac8520651d","1","1","200500","https://p.scdn.co/mp3-preview/e10c63ad0959e6216528e62ee7a16a3049db2dfd?cid=9950ac751e34487dbbe027c4fd7f8e99","false","37","NL3AA2300001","spotify:user:","2023-08-15T10:05:21Z"
"spotify:track:3Cnmd7g6LcYGHWDbitm2ES","Laika","spotify:artist:2AZupS7RiLA0sh5uzwsr2l","Joshua J","spotify:album:7BJVVCtIv4BWdOSgcp2orU","Laika","spotify:artist:2AZupS7RiLA0sh5uzwsr2l","Joshua J","2020-07-24","https://i.scdn.co/image/ab67616d0000b273137d5530f664922993fe41f0","1","1","138666","https://p.scdn.co/mp3-preview/6d5f8ba24281238f18bfd6dd2af2dda0a5babadb?cid=9950ac751e34487dbbe027c4fd7f8e99","false","35","TCAEZ2020856","spotify:user:","2023-08-15T10:05:21Z"
