"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:7HXMfzJnydFNV2w2igJjJn","Roots","spotify:artist:7lKlIgUc3WpzB5UzC6QzAz","Fred Ivory","spotify:album:2yee7ALWKQ7R4DlHTQ4agB","Roots","spotify:artist:7lKlIgUc3WpzB5UzC6QzAz","Fred Ivory","2022-04-30","https://i.scdn.co/image/ab67616d0000b273e487bac3bc1f32ae0e6aa54d","1","1","156795","https://p.scdn.co/mp3-preview/d238d05288daa3e9d90e860aa250bab472ca9092?cid=9950ac751e34487dbbe027c4fd7f8e99","false","43","GX4R52280138","spotify:user:toshmurph","2022-05-12T14:26:02Z"
"spotify:track:0smei17v4021sB6qnO0ZFn","In Reform","spotify:artist:7lKlIgUc3WpzB5UzC6QzAz","Fred Ivory","spotify:album:5ZhrsugY2sByRciEsEZX7L","In Reform","spotify:artist:7lKlIgUc3WpzB5UzC6QzAz","Fred Ivory","2022-04-30","https://i.scdn.co/image/ab67616d0000b273af3a603672b46f12a4b54e0e","1","1","156064","https://p.scdn.co/mp3-preview/1e722759344430aef0538a8f77c16d0b726c0822?cid=9950ac751e34487dbbe027c4fd7f8e99","false","43","GX4R52280162","spotify:user:toshmurph","2022-05-12T14:26:02Z"
"spotify:track:6H3SpsuoDamiAYDP1LmyMa","Autumn Leaf","spotify:artist:7lKlIgUc3WpzB5UzC6QzAz","Fred Ivory","spotify:album:0nY2PyWidkCk5Yn47c4KKs","Autumn Leaf","spotify:artist:7lKlIgUc3WpzB5UzC6QzAz","Fred Ivory","2022-04-30","https://i.scdn.co/image/ab67616d0000b273e65b67df3f0db1ef3656d120","1","1","147964","https://p.scdn.co/mp3-preview/3f48167ae0661bea9efb10df55d7170fe3f842de?cid=9950ac751e34487dbbe027c4fd7f8e99","false","44","GX4R52280149","spotify:user:toshmurph","2022-05-12T14:26:02Z"
"spotify:track:1rcYnDS9am0PNm2vJvp5U3","A Gentle Sunlight","spotify:artist:7lKlIgUc3WpzB5UzC6QzAz","Fred Ivory","spotify:album:2U4xIiqbrAEupcvTAKq8Xa","A Gentle Sunlight","spotify:artist:7lKlIgUc3WpzB5UzC6QzAz","Fred Ivory","2022-04-30","https://i.scdn.co/image/ab67616d0000b2730b473cb51f0fe9e1fcbd6037","1","1","130371","","false","0","GX4R52280177","spotify:user:toshmurph","2022-05-12T14:26:02Z"
"spotify:track:6z7y9fC0aqcl9dCa7z0S5W","Reflections","spotify:artist:0BtqSinC9d03y6Qqsg0MZR","Trevor Stanley","spotify:album:08F08EKQDT9iPDv66dhA3y","Reflections","spotify:artist:0BtqSinC9d03y6Qqsg0MZR","Trevor Stanley","2022-05-08","https://i.scdn.co/image/ab67616d0000b2731b0c1776172f2bde5cc2cd78","1","1","204143","https://p.scdn.co/mp3-preview/662679b26b27623f7ac5de2785ac20fbd11f6f45?cid=9950ac751e34487dbbe027c4fd7f8e99","false","42","GX4R52297133","spotify:user:toshmurph","2022-05-12T14:26:02Z"
"spotify:track:07tr9sMoj29B8NgQg81y6n","Iris","spotify:artist:0BtqSinC9d03y6Qqsg0MZR","Trevor Stanley","spotify:album:1K3jeL5uTxvM4DbJhawpwP","Iris","spotify:artist:0BtqSinC9d03y6Qqsg0MZR","Trevor Stanley","2022-05-08","https://i.scdn.co/image/ab67616d0000b273d69963fa392efe7835709e1c","1","1","148131","https://p.scdn.co/mp3-preview/b86901fe63f0265ec49fde369e4bb933310f5812?cid=9950ac751e34487dbbe027c4fd7f8e99","false","43","GX4R52297144","spotify:user:toshmurph","2022-05-12T14:26:02Z"
"spotify:track:5u6NUxGJhcax9KAICKpuoC","Hopes","spotify:artist:0BtqSinC9d03y6Qqsg0MZR","Trevor Stanley","spotify:album:2BkPtIMqbXKWfQWSMbXT7e","Hopes","spotify:artist:0BtqSinC9d03y6Qqsg0MZR","Trevor Stanley","2022-05-08","https://i.scdn.co/image/ab67616d0000b273976d5cde3f398ecce9da6325","1","1","179856","https://p.scdn.co/mp3-preview/6cf7b894181d25837fe7f165050ed4c730b303aa?cid=9950ac751e34487dbbe027c4fd7f8e99","false","43","GX4R52297137","spotify:user:toshmurph","2022-05-12T14:26:02Z"
"spotify:track:1rgBKqX1yXF2uypE9uZuKm","Dried Out","spotify:artist:0BtqSinC9d03y6Qqsg0MZR","Trevor Stanley","spotify:album:4n98P6FDyCcJSNp7PlJMPb","Dried Out","spotify:artist:0BtqSinC9d03y6Qqsg0MZR","Trevor Stanley","2022-05-08","https://i.scdn.co/image/ab67616d0000b2736d9af4cff12df03ccf294959","1","1","183662","https://p.scdn.co/mp3-preview/21f9be469e8371419796cc82d16f2073e2d1c7ed?cid=9950ac751e34487dbbe027c4fd7f8e99","false","43","GX4R52297126","spotify:user:toshmurph","2022-05-12T14:26:02Z"
"spotify:track:3s8ZVKBpo63ZwZDXIqfzrk","Aion","spotify:artist:0BtqSinC9d03y6Qqsg0MZR","Trevor Stanley","spotify:album:2ZQyEnAITvLnKDYAUFrH8d","Aion","spotify:artist:0BtqSinC9d03y6Qqsg0MZR","Trevor Stanley","2022-05-08","https://i.scdn.co/image/ab67616d0000b27330e07d92285de0629d324a5b","1","1","128433","https://p.scdn.co/mp3-preview/82c36f7fda96dd72e4842d4070b97946e4501dc8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","43","GX4R52297142","spotify:user:toshmurph","2022-05-12T14:26:02Z"
"spotify:track:0DpLCdvPk2sUcUuUfMtV4n","Yearing","spotify:artist:5VzAwR1XTzcT0Fgnf4RgGX","Leonard Gibson","spotify:album:7f4ApBHep1GXLNTZ0EtdpD","Yearing","spotify:artist:5VzAwR1XTzcT0Fgnf4RgGX","Leonard Gibson","2022-05-08","https://i.scdn.co/image/ab67616d0000b2737227a9ec95886398aab85c3c","1","1","133613","https://p.scdn.co/mp3-preview/f147e6c884cf222541319c933879a0c66b71b7ac?cid=9950ac751e34487dbbe027c4fd7f8e99","false","42","GX4R52297169","spotify:user:toshmurph","2022-05-12T14:26:02Z"
