"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:0Uon5NsSAkBDx69XYOaQ5P","Stay","spotify:artist:4tuJ0bMpJh08umKkEXKUI5","Gracie Abrams","spotify:album:5wjbd3QuTtEVuNRlIY0o4Q","Stay","spotify:artist:4tuJ0bMpJh08umKkEXKUI5","Gracie Abrams","2019-11-21","https://i.scdn.co/image/ab67616d0000b2738f0e4f832dfe1840169c8009","1","1","177152","https://p.scdn.co/mp3-preview/20bb313decf59a67ba60f192f4b61043db28aba9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","70","USUG11903589","spotify:user:","2023-06-08T14:00:00Z"
"spotify:track:1gZgvCvAGkM5dHwDZq39Dn","Changeophelia","spotify:artist:0z9hynUsIjf0ddI4uHqPWX","Dustin Tebbutt","spotify:album:47fCEhb4VKV4J4Hnwlw2vA","Changeophelia","spotify:artist:0z9hynUsIjf0ddI4uHqPWX","Dustin Tebbutt","2022-08-26","https://i.scdn.co/image/ab67616d0000b2737effa61ea3788d523efa67ad","1","1","246325","https://p.scdn.co/mp3-preview/fd9d82a2b6f384d8846df8c81394d2409f2eebdc?cid=9950ac751e34487dbbe027c4fd7f8e99","false","55","AUMEV2275529","spotify:user:","2023-06-08T14:00:00Z"
"spotify:track:6vC7mF2CXYW6MVF2voO4FU","Friday I’m In Love - Recorded at Spotify Studios NYC","spotify:artist:1r1uxoy19fzMxunt3ONAkG","Phoebe Bridgers","spotify:album:3k3IHMRB7BZEf9VEh4HZsm","Spotify Singles","spotify:artist:1r1uxoy19fzMxunt3ONAkG","Phoebe Bridgers","2018-12-05","https://i.scdn.co/image/ab67616d0000b2737f0d8f02e08bea0d24bf7d4b","1","2","220812","https://p.scdn.co/mp3-preview/3ca8b1194d4d6027077316e506999c323a474a7d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","63","USJ5G1819402","spotify:user:","2023-06-08T14:00:00Z"
"spotify:track:3uHWdehoLyQZJECjiTI4a6","Down","spotify:artist:1Unwe9Xco0JDlTTwpDVrcK","Jack Curley","spotify:album:4uVBOgsiFX3qsvAvtgoW4X","Tomorrow EP","spotify:artist:1Unwe9Xco0JDlTTwpDVrcK","Jack Curley","2020-05-08","https://i.scdn.co/image/ab67616d0000b2730adeb6eeb17d9ad9f2cc0c63","1","1","184984","https://p.scdn.co/mp3-preview/48fe5f8aeef41dbda28f2e91fbc90a5637be2b59?cid=9950ac751e34487dbbe027c4fd7f8e99","false","60","DEQR42001376","spotify:user:","2023-06-08T14:00:00Z"
"spotify:track:0jZO7p0nBUi9VHedWUBS9l","The Night We Met (feat. Phoebe Bridgers)","spotify:artist:6ltzsmQQbmdoHHbLZ4ZN25, spotify:artist:1r1uxoy19fzMxunt3ONAkG","Lord Huron, Phoebe Bridgers","spotify:album:4RpgjxgSxcRwGNuWnImneN","13 Reasons Why (Season 2)","spotify:artist:0C8ZW7ezQVs4URX5aX7Kqx, spotify:artist:5Pwc4xIPtQLFEnJriah9YJ, spotify:artist:6Ad91Jof8Niiw0lGLLi3NW","Selena Gomez, OneRepublic, YUNGBLUD","2018-05-18","https://i.scdn.co/image/ab67616d0000b273acc995be2b5bdc62d622ccd3","1","5","208173","https://p.scdn.co/mp3-preview/5418fe2e881d39f58be1720d10927577feea491e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","68","US53Q1200148","spotify:user:","2023-06-08T14:00:00Z"
"spotify:track:0OhhOKtQ7wb3YmcWlIEi1h","Book Full Of Answers","spotify:artist:3NWsg1qe0HyufJEhf1KoI6","Sam Heselwood","spotify:album:06QkdzdXGYuSxLYl9jhGMd","Bloodline","spotify:artist:3NWsg1qe0HyufJEhf1KoI6","Sam Heselwood","2022-10-07","https://i.scdn.co/image/ab67616d0000b273c4a15038b3b35b6eec709eb0","1","4","300915","https://p.scdn.co/mp3-preview/0f685bc8d1075d993c6e9642ca940ce7cce8f569?cid=9950ac751e34487dbbe027c4fd7f8e99","false","49","NZAM02201776","spotify:user:","2023-06-08T14:00:00Z"
"spotify:track:7JBWagcdXEX1dDZTCKUo7R","As It Was - Spotify Singles","spotify:artist:4xnihxcoXWK3UqryOSnbw5","Sasha Alex Sloan","spotify:album:41E4ZK25y5hUaGB6NBzn5w","Spotify Singles","spotify:artist:4xnihxcoXWK3UqryOSnbw5","Sasha Alex Sloan","2022-08-24","https://i.scdn.co/image/ab67616d0000b273d3e347383150770c0f972133","1","2","206187","https://p.scdn.co/mp3-preview/6526790b850f04f72e5e85af38f37931cdb121af?cid=9950ac751e34487dbbe027c4fd7f8e99","false","58","USRC12203238","spotify:user:","2023-06-08T14:00:00Z"
"spotify:track:2NbS9E0ZZKAMJAppj8P53N","Weird Goodbyes (feat. Bon Iver)","spotify:artist:2cCUtGK9sDU2EoElnk0GNB, spotify:artist:4LEiUm1SRbFMgfqnQTwUbQ","The National, Bon Iver","spotify:album:2HQGXK9797uB6Ir8yd7Das","Weird Goodbyes (feat. Bon Iver)","spotify:artist:2cCUtGK9sDU2EoElnk0GNB","The National","2022-08-22","https://i.scdn.co/image/ab67616d0000b27336fd765df91eeebe44c30810","1","1","303173","https://p.scdn.co/mp3-preview/300865a2e7e303f2883683b73f59966f5555a4c7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","63","GBAFL2200274","spotify:user:","2023-06-08T14:00:00Z"
"spotify:track:7yhMzOtnrsZUULmpRpIBA8","We Gotta Go","spotify:artist:1slZr3FGlh153jH8xW6SNa","Woodlock","spotify:album:1Gat8TNCnjHiGx1bWV1ZCZ","We Gotta Go","spotify:artist:1slZr3FGlh153jH8xW6SNa","Woodlock","2022-02-25","https://i.scdn.co/image/ab67616d0000b273825fcf91027357fb785427a1","1","1","252330","https://p.scdn.co/mp3-preview/c02134573cff3881438f1745069e362dc51da0db?cid=9950ac751e34487dbbe027c4fd7f8e99","false","53","CAN112100927","spotify:user:","2023-06-08T14:00:00Z"
"spotify:track:7EWwiyBXMaLzoSXwWZkYyU","Calico","spotify:artist:1ifC4znYCvmMSJ0rght5JS","Haux","spotify:album:6ocDemfIGrj8hpvvpjDFoc","Calico","spotify:artist:1ifC4znYCvmMSJ0rght5JS","Haux","2020-05-13","https://i.scdn.co/image/ab67616d0000b2731560c9492dfb3b340f22d872","1","1","231000","https://p.scdn.co/mp3-preview/c8e9e292dbae9816088c48e6c0ec4cf685271c7b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","58","USUS12000189","spotify:user:","2023-06-08T14:00:00Z"
"spotify:track:4DNyKoJBdTpLnA3ryWL7Qh","Take Me Home (feat. Nadia Reid)","spotify:artist:79hrYiudVcFyyxyJW0ipTy, spotify:artist:6ZoRg8NnEtVmtUhgCTSCrn","The Paper Kites, Nadia Reid","spotify:album:6hrJk6bOTnQ6dbD7WKcVoq","Roses","spotify:artist:79hrYiudVcFyyxyJW0ipTy","The Paper Kites","2021-03-12","https://i.scdn.co/image/ab67616d0000b2735cf29f672f40d711069a23aa","1","8","294063","https://p.scdn.co/mp3-preview/85c5a5507282506355eafc314eda1a71c0349ee3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","47","AUBM02000800","spotify:user:","2023-06-08T14:00:00Z"
"spotify:track:5aYdsxNAUf33Fznh9mojlM","All Over Again","spotify:artist:1J88SHfougnAYWOnonDtvL","Miller Roberts","spotify:album:0RS6LPfvTITYwmxflu8DYz","All Over Again","spotify:artist:1J88SHfougnAYWOnonDtvL","Miller Roberts","2021-10-01","https://i.scdn.co/image/ab67616d0000b273e2eb2bdfef330cde7d577a4b","1","1","223445","https://p.scdn.co/mp3-preview/5a3dd67776aeb80370fde124614f3b384b9081ff?cid=9950ac751e34487dbbe027c4fd7f8e99","false","50","GBX722100599","spotify:user:","2023-06-08T14:00:00Z"
"spotify:track:06rX4GEEjsVTSbRBWycs2U","The Worst Of You","spotify:artist:1RryIbDjpwt00AKkSpCGvP, spotify:artist:55fhWPvDiMpLnE4ZzNXZyW","PJ Harding, Noah Cyrus","spotify:album:3MCI7K9Qj3lAMADbHP4EaQ","People Don't Change","spotify:artist:1RryIbDjpwt00AKkSpCGvP, spotify:artist:55fhWPvDiMpLnE4ZzNXZyW","PJ Harding, Noah Cyrus","2021-04-23","https://i.scdn.co/image/ab67616d0000b2732bbc48f1ffdcecfd6c911066","1","6","209813","https://p.scdn.co/mp3-preview/9eaf9331a36a15a6ead206c8c54a053365c227d6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","57","USRC12100815","spotify:user:","2023-06-08T14:00:00Z"
"spotify:track:0j1Ia2lQWrcXrQZI4AdJlk","IDK You Yet","spotify:artist:6sFHvCyqklnJpXC9Nh1aag","Alexander 23","spotify:album:2MV7PrKdCcislKUAPMyEA2","IDK You Yet (Live on Piano)","spotify:artist:6sFHvCyqklnJpXC9Nh1aag","Alexander 23","2020-06-23","https://i.scdn.co/image/ab67616d0000b273fe03064db12346c962cd0c56","1","2","184638","https://p.scdn.co/mp3-preview/bcbdcf4ab889f62d7039ddf5c896fb685d018b79?cid=9950ac751e34487dbbe027c4fd7f8e99","false","77","USUM72007268","spotify:user:","2023-06-08T14:00:00Z"
"spotify:track:3LVn9obQnzaKKuNawhJ2zC","Is There Something?","spotify:artist:5MhqWAoMsPoYzCaFEf6mYs, spotify:artist:4GmUsPoD5r1hUi4O9bJ1Sl","Fiona Harte, Dillan Witherow","spotify:album:6KCT3K1MYF42KH0TRtn5Oq","Is There Something?","spotify:artist:5MhqWAoMsPoYzCaFEf6mYs","Fiona Harte","2022-03-25","https://i.scdn.co/image/ab67616d0000b273c9eb37c88366efe8af2f35e3","1","1","164853","https://p.scdn.co/mp3-preview/0c254926ff4527dfa8fcaad6e907b24bb66dd7de?cid=9950ac751e34487dbbe027c4fd7f8e99","false","50","TCAGB2280746","spotify:user:","2023-06-08T14:00:00Z"
"spotify:track:7LdUTzOChvJJbJPZNhJj5X","Evermore","spotify:artist:7IAFAOtc9kTYNTizhLSWM6","Hollow Coves","spotify:album:2Dr7n8XvcU65WuYaFZ9mmy","Evermore","spotify:artist:7IAFAOtc9kTYNTizhLSWM6","Hollow Coves","2020-06-19","https://i.scdn.co/image/ab67616d0000b27388fc5da00cc67a2a4b035618","1","1","223846","https://p.scdn.co/mp3-preview/b4f304d643460b6a20a479a2afa693d5649998bc?cid=9950ac751e34487dbbe027c4fd7f8e99","false","60","CAN111900225","spotify:user:","2023-06-08T14:00:00Z"
"spotify:track:59hfgU3tsQ0zKpSX7toiwn","Wolves","spotify:artist:5RTpt7F1M8N8w1JlnDBeH8","Azure Ryder","spotify:album:1bIiBK6CIaCkkzNREai3je","Running With The Wolves","spotify:artist:5RTpt7F1M8N8w1JlnDBeH8","Azure Ryder","2020-03-27","https://i.scdn.co/image/ab67616d0000b273e97591a6f851df2c5a345a4b","1","2","163821","https://p.scdn.co/mp3-preview/383dd5c648600387734ab7a6755b85749adc8f8d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","57","GBUM72000036","spotify:user:","2023-06-08T14:00:00Z"
"spotify:track:7n5LJO27QLW54MmCU8ok2e","dark until september.","spotify:artist:3vNisYibo8wFyD4wxIbSbn","will hyde","spotify:album:7B0QjSgkMYYWtfenh2Wz31","dark until september.","spotify:artist:3vNisYibo8wFyD4wxIbSbn","will hyde","2020-09-23","https://i.scdn.co/image/ab67616d0000b273438d0555010930edffe5ced4","1","1","207679","https://p.scdn.co/mp3-preview/e64360340ca927b99f60835a47c421db19f32454?cid=9950ac751e34487dbbe027c4fd7f8e99","false","54","QM6MZ2043000","spotify:user:","2023-06-08T14:00:00Z"
"spotify:track:531Ja3DY2r2Auhk10OseCM","Last Line","spotify:artist:0z9hynUsIjf0ddI4uHqPWX","Dustin Tebbutt","spotify:album:3WO6fZZkHAVj9F0kMfQ6SU","Last Line","spotify:artist:0z9hynUsIjf0ddI4uHqPWX","Dustin Tebbutt","2020-10-16","https://i.scdn.co/image/ab67616d0000b2732e6fbc6b8e8a74326c9bd1e0","1","3","292296","https://p.scdn.co/mp3-preview/9d8ea626ec431fc07497dddb108d3b6ded2d0a99?cid=9950ac751e34487dbbe027c4fd7f8e99","false","52","AUMEV2022663","spotify:user:","2023-06-08T14:00:00Z"
"spotify:track:4pK17ywBg6aqOInBD1SHoQ","I Don't Need Anything But My Love","spotify:artist:1gfNCdLAafJ4qClUVMsnYI","Tom Young","spotify:album:79Hhr67f0hxR22LLjrSTxH","Collected Bedroom Recordings","spotify:artist:1gfNCdLAafJ4qClUVMsnYI","Tom Young","2020-12-18","https://i.scdn.co/image/ab67616d0000b27378a3211099fbf234eb329e78","1","3","174000","https://p.scdn.co/mp3-preview/5f772396771192e353f192a0624f623989cbf59c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","48","NZAM02003114","spotify:user:","2023-06-08T14:00:00Z"
"spotify:track:28grzRrS5csyaI4uK98IX0","Homecoming Queen","spotify:artist:0C6qzW0Am8OVyHSoT57fnC","Thelma Plum","spotify:album:0QuumkXPKBWR7wOKUfqQ34","Better in Blak","spotify:artist:0C6qzW0Am8OVyHSoT57fnC","Thelma Plum","2019-07-12","https://i.scdn.co/image/ab67616d0000b273c130e7e517b6fed1a9b13735","1","5","231666","https://p.scdn.co/mp3-preview/5fde76674f491606cea890c7af509893e1feb1fc?cid=9950ac751e34487dbbe027c4fd7f8e99","false","57","AUWA01900497","spotify:user:","2023-06-08T14:00:00Z"
"spotify:track:35iuPN8WoXIW2jQNYLZ3rV","Soul Mate","spotify:artist:6GpcBKNmZDIrRzYkPJu7Wd","flora cash","spotify:album:1zdJiHgHhyvNL9RTDq6ATD","our generation","spotify:artist:6GpcBKNmZDIrRzYkPJu7Wd","flora cash","2021-10-22","https://i.scdn.co/image/ab67616d0000b2730b3b16c87c761ef4d47b620e","1","10","237780","https://p.scdn.co/mp3-preview/e24117e14878613df72bc3f51835b00a6adde9dd?cid=9950ac751e34487dbbe027c4fd7f8e99","false","41","QMB622100104","spotify:user:","2023-06-08T14:00:00Z"
"spotify:track:3cMd8PtCloqArDY3drMqq8","Smile At The Party","spotify:artist:6Pv3lH3WAj3SC3a5ansh6q","The Happiest Kind of Sad","spotify:album:4zCDxfU1VLsXp8mCRTlBO7","Smile At The Party","spotify:artist:6Pv3lH3WAj3SC3a5ansh6q","The Happiest Kind of Sad","2021-10-01","https://i.scdn.co/image/ab67616d0000b2735ad8c0bc69e96cbe2195d204","1","1","266709","https://p.scdn.co/mp3-preview/3eec7dcf6fc4e25406c63829629bb6293d9084b7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","49","AUMEV2162591","spotify:user:","2023-06-08T14:00:00Z"
"spotify:track:6X6fJzF0BGbUk6mhqNvgZZ","re: Stacks - Spotify Singles","spotify:artist:55fhWPvDiMpLnE4ZzNXZyW","Noah Cyrus","spotify:album:3pTs60Mj7DSSseycisLJxf","Spotify Singles","spotify:artist:55fhWPvDiMpLnE4ZzNXZyW","Noah Cyrus","2021-03-11","https://i.scdn.co/image/ab67616d0000b2730366e6937200f90a7b135185","1","2","309359","https://p.scdn.co/mp3-preview/c2535464da1b2529622572c55571408b65065bf2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","57","USQX92100772","spotify:user:","2023-06-08T14:00:00Z"
"spotify:track:4FQVyRqhQrI6QtwSpwE9bX","End of the Line","spotify:artist:6A6Iy2NAlSomrHjx13YumR","This New Light","spotify:album:2JbSkrtowXyfnR89YMx3Wh","you, all along","spotify:artist:6A6Iy2NAlSomrHjx13YumR","This New Light","2021-07-23","https://i.scdn.co/image/ab67616d0000b273fc6b7497c0ba22d5151b8aa8","1","5","260049","https://p.scdn.co/mp3-preview/76dae30b33d8a3a259819f39ba8900e711839cc8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","50","AUMEV2145254","spotify:user:","2023-06-08T14:00:00Z"
"spotify:track:38Zs2b75JPNB2tS7O7JQnS","Stoned at the Nail Salon","spotify:artist:163tK9Wjr9P9DmM0AVK7lm","Lorde","spotify:album:4SBl4zvNIL4H137YRf2P0J","Solar Power","spotify:artist:163tK9Wjr9P9DmM0AVK7lm","Lorde","2021-08-20","https://i.scdn.co/image/ab67616d0000b27336615a0a60523dd62135ab3a","1","4","266432","https://p.scdn.co/mp3-preview/aa06b6c1bacff26ab8b8401609ef1278b99f504b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","64","NZUM72100180","spotify:user:","2023-06-08T14:00:00Z"
"spotify:track:0vL6Dt7L7k9srca6XxtjBM","For All You Give (feat. Lucy Rose)","spotify:artist:79hrYiudVcFyyxyJW0ipTy, spotify:artist:2uvY5pgdD9t1CZ5zMNw1rl","The Paper Kites, Lucy Rose","spotify:album:0cPqenJtgD6FP5UTST0fE2","For All You Give (feat. Lucy Rose)","spotify:artist:79hrYiudVcFyyxyJW0ipTy, spotify:artist:2uvY5pgdD9t1CZ5zMNw1rl","The Paper Kites, Lucy Rose","2020-08-21","https://i.scdn.co/image/ab67616d0000b273d7619ca7bbc1bc6d69a4635c","1","1","191234","https://p.scdn.co/mp3-preview/ce8a597ca2ae78e3098eb811f1517e40aefb122d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","45","AUBM02000501","spotify:user:","2023-06-08T14:00:00Z"
"spotify:track:55gRA2nwyEaHOXqK8wwfvV","It's Easier When You're Standing There","spotify:artist:4S3VOqqGguEZu3vbJMig4t","Garrett Kato","spotify:album:7xRQ2OolSyln0FHE6sPAJC","hemispheres","spotify:artist:4S3VOqqGguEZu3vbJMig4t","Garrett Kato","2020-12-04","https://i.scdn.co/image/ab67616d0000b2739795ff01cfea767e85903b45","1","4","227077","https://p.scdn.co/mp3-preview/c6595d54375d5d1a1d05a8aa324f7122709cbecb?cid=9950ac751e34487dbbe027c4fd7f8e99","false","50","CAN112000162","spotify:user:","2023-06-08T14:00:00Z"
"spotify:track:2Z9oOIEPqIA1RPepcDyG8y","Okay","spotify:artist:6gdXkpJpXAh1XJGBMOveLq","Tulliah","spotify:album:35LKB6WhagH9EVouPmcDvE","Fre$h Hugs","spotify:artist:6gdXkpJpXAh1XJGBMOveLq","Tulliah","2021-03-12","https://i.scdn.co/image/ab67616d0000b273b29661017fe2cafc1307f762","1","5","253373","https://p.scdn.co/mp3-preview/e9302c9519613273b5efe0ca008cd235798e0c5d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","49","GBKPL2032255","spotify:user:","2023-06-08T14:00:00Z"
"spotify:track:1pQ9MWG0yUS51uU0pJfBZL","Latchkey","spotify:artist:1ql8GAa7a8Ur8x6evYipAc","Memorial","spotify:album:7ybg1PGLMLhYm6JcjMVJYp","Latchkey","spotify:artist:1ql8GAa7a8Ur8x6evYipAc","Memorial","2021-04-20","https://i.scdn.co/image/ab67616d0000b273c162ab88c964a9e4962cf34f","1","1","171560","https://p.scdn.co/mp3-preview/066b50de8e7e72b2ae0d47bb4d1ec2c9d10325fb?cid=9950ac751e34487dbbe027c4fd7f8e99","false","49","GB6TW2000203","spotify:user:","2023-06-08T14:00:00Z"
"spotify:track:1O00a7AxVVYayBmZyM48S1","Friend","spotify:artist:1Y3IqLN3JkfppIbJG2IWHk","Maple Glider","spotify:album:0TyGoqeYSQepO17jg08VvK","To Enjoy is the Only Thing","spotify:artist:1Y3IqLN3JkfppIbJG2IWHk","Maple Glider","2021-06-25","https://i.scdn.co/image/ab67616d0000b2730b3f2caed60c2999403c02ff","1","4","257160","https://p.scdn.co/mp3-preview/397d248a73846907d322605c5519d9c9a2f76b00?cid=9950ac751e34487dbbe027c4fd7f8e99","false","48","AUVWE2000762","spotify:user:","2023-06-08T14:00:00Z"
